transaction UUID,Driver UUID,Driver first name,Driver surname,Trip UUID,Description,Organisation name,Org alias,vs reporting,Paid to you,Paid to you : Your earnings,Paid to you : Trip balance : Payouts : Cash collected,Paid to you : Your earnings : Fare,Paid to you : Your earnings : Taxes,Paid to you:Your earnings:Fare:Fare,Paid to you:Your earnings:Fare:Booking fee,Paid to you:Your earnings:Taxes:Income tax withholding,Paid to you:Your earnings:Fare:Cancellation,Paid to you:Your earnings:Other fees:Platform fee,Paid to you:Trip balance:Refunds:IGST Support services,Paid to you:Trip balance:Expenses:IGST Support services,Paid to you:Your earnings:Tip,Paid to you:Trip balance:Refunds:Toll,Paid to you:Your earnings:Fare:Surge,Paid to you:Your earnings:Fare:Wait Time at Pick-up,Paid to you:Your earnings:Fare:UberX Priority,Paid to you:Your earnings:Fare:Reservation Fee,Paid to you:Your earnings:Fare:Outskirt Surcharge,Paid to you:Trip balance:Expenses:Driver subscription charge
TXN_6DA097F7,DRIVER_0F2B42FC,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for Peer Mohammed S -, Driver UUID: 7bf3fe41-302a-49f0-ad5e-aa19512d43fe for current week earnings 6975.09, 300.0 charged for 3000.0 on 2025-10-14 [Note: You have been charged 650.0 till 6500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:49,-300.0,-300.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-300.0,45.76,-45.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_6898DC0D,DRIVER_8AE7BC26,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for Ibrahim Fasil, Driver UUID: 6ce1260b-635d-442b-a018-2aeb44430b26 for current week earnings 4786.69, 300.0 charged for 3000.0 on 2025-10-14 [Note: You have been charged 450.0 till 4500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:49,-300.0,-300.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-300.0,45.76,-45.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_178CBB73,DRIVER_D09AC999,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for Senthil K -, Driver UUID: 5748ec9d-bb75-438f-9121-3e86cbc9091a for current week earnings 4346.82, 300.0 charged for 3000.0 on 2025-10-14 [Note: You have been charged 400.0 till 4000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:50,-300.0,-300.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-300.0,45.76,-45.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_51C272C8,DRIVER_D564BA74,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for MURSHID MUHIYIDHEEN, Driver UUID: 1b9646a8-c5aa-415c-a0ac-2f9df74f4fdb for current week earnings 4928.13, 300.0 charged for 3000.0 on 2025-10-14 [Note: You have been charged 450.0 till 4500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:51,-300.0,-300.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-300.0,45.76,-45.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_780CD7A8,DRIVER_5E96FEA8,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for MUHAMMED t, Driver UUID: a281ff44-4e27-4401-a5e5-b6626daf2408 for current week earnings 4180.2, 300.0 charged for 3000.0 on 2025-10-14 [Note: You have been charged 400.0 till 4000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:30:52,-300.0,-300.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-300.0,45.76,-45.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_C0CEE53F,DRIVER_9253E333,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for M SHANKAR, Driver UUID: 69651cfb-1544-4e2b-845b-6343e3c12727 for current week earnings 3278.94, 300.0 charged for 3000.0 on 2025-10-14 [Note: You have been charged 300.0 till 3000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:31:00,-300.0,-300.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-300.0,45.76,-45.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B2595537,DRIVER_02653772,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for SAVAD P, Driver UUID: 43ce2cbf-dd31-4c61-8233-23a4367cae47 for current week earnings 6497.48, 250.0 charged for 2500.0 on 2025-10-14 [Note: You have been charged 600.0 till 6000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:31:02,-250.0,-250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-250.0,38.14,-38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_9F3EEFFD,DRIVER_43751F41,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for SATHISHKUMAR A, Driver UUID: 2f8290f9-0856-4a19-ad41-63dd5ca171f8 for current week earnings 5907.41, 350.0 charged for 3500.0 on 2025-10-14 [Note: You have been charged 550.0 till 5500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:31:39,-350.0,-350.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-350.0,53.39,-53.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_71AD8D6A,DRIVER_19CDE5F6,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for SIVASHANKAR N, Driver UUID: e4cad120-0d95-4085-99a9-5fab6517b784 for current week earnings 4733.44, 400.0 charged for 4000.0 on 2025-10-14 [Note: You have been charged 450.0 till 4500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:32:39,-400.0,-400.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-400.0,61.02,-61.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_47E9BC7B,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for RAFEEQUE K, Driver UUID: ecfb2eb0-1b85-4417-b49a-91a7a0d85fd0 for current week earnings 4141.82, 400.0 charged for 4000.0 on 2025-10-14 [Note: You have been charged 400.0 till 4000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:32:42,-400.0,-400.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-400.0,61.02,-61.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_6022A813,DRIVER_84716652,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for ABDUL NAZIR.M., Driver UUID: 3e1c64bf-0069-492b-92ce-30e61073e7c1 for current week earnings 7351.84, 400.0 charged for 4000.0 on 2025-10-14 [Note: You have been charged 700.0 till 7000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:32:52,-400.0,-400.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-400.0,61.02,-61.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_3DE9C597,DRIVER_839DA24E,ANON,DRIVER,TRIP_CEB09701,trip completed order,Fleet_Operator_India,FOC,2025-04-18 19:35:19,24.01,24.01,0.0,24.01,0,0.0,0.0,0.0,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_5EF097CB,DRIVER_839DA24E,ANON,DRIVER,TRIP_CEB09701,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 19:35:21,-0.02,-0.02,0.0,0.0,0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_52625BC6,DRIVER_FCFB4131,ANON,DRIVER,TRIP_DD3DB62C,trip completed order,Fleet_Operator_India,FOC,2025-04-18 19:36:39,-36.18,723.78,-759.96,723.78,0,719.02,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_4E50BC86,DRIVER_FCFB4131,ANON,DRIVER,TRIP_DD3DB62C,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 19:36:42,-0.77,-0.77,0.0,0.0,0,0.0,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F9B026DB,DRIVER_48410D8F,ANON,DRIVER,TRIP_DD61258E,trip completed order,Fleet_Operator_India,FOC,2025-04-18 19:50:52,-156.19,346.98,-503.17,346.98,0,336.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,0.0,0.0,0.0,0.0
TXN_CAAE1D58,DRIVER_48410D8F,ANON,DRIVER,TRIP_DD61258E,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 19:50:54,-0.3,-0.3,0.0,0.0,0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_1434228E,DRIVER_B58786FE,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for SAMPATH E, Driver UUID: 41f99867-1688-4ae0-88f2-b0fb044618a5 for current week earnings 2385.49, 100.0 charged for 1000.0 on 2025-10-14 [Note: You have been charged 200.0 till 2000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:54:08,-100.0,-100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-100.0,15.25,-15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_01F12FA3,DRIVER_AEBD9AA5,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for Jayasheelan R, Driver UUID: e844df56-e801-4954-96d5-2a8c507bfac8 for current week earnings 3159.84, 150.0 charged for 1500.0 on 2025-10-14 [Note: You have been charged 300.0 till 3000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:54:13,-150.0,-150.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-150.0,22.88,-22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_C60DE982,DRIVER_9A065E6D,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for SEYYADU ALI, Driver UUID: 93420a07-443a-4a50-8b8f-17663b2b92bd for current week earnings 5213.49, 200.0 charged for 2000.0 on 2025-10-14 [Note: You have been charged 500.0 till 5000.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:54:15,-200.0,-200.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-200.0,30.51,-30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0C040220,DRIVER_B7575C63,ANON,DRIVER,TRIP_UNKNOWN,"Pass deduction for MOHAMMAD P, Driver UUID: 6c9e590a-fc6b-4ed4-b2a4-809c9c821f2c for current week earnings 2636.57, 150.0 charged for 1500.0 on 2025-10-14 [Note: You have been charged 250.0 till 2500.0 Rs for this week]",Fleet_Operator_India,FOC,2025-04-18 19:54:23,-150.0,-150.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-150.0,22.88,-22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B5109925,DRIVER_08CE6127,ANON,DRIVER,TRIP_8D721239,trip completed order,Fleet_Operator_India,FOC,2025-04-18 19:59:59,15.49,15.49,0.0,15.49,0,0.0,0.0,0.0,15.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_02151EFB,DRIVER_08CE6127,ANON,DRIVER,TRIP_8D721239,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:00:01,-0.02,-0.02,0.0,0.0,0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_96965037,DRIVER_AEBD9AA5,ANON,DRIVER,TRIP_7D0D08AC,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:00:10,17.46,231.33,-213.87,231.33,0,181.18,46.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0
TXN_59F1EE72,DRIVER_AEBD9AA5,ANON,DRIVER,TRIP_7D0D08AC,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:00:11,-0.21,-0.21,0.0,0.0,0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_DAAD2D93,DRIVER_75951D5D,ANON,DRIVER,TRIP_579FAB0F,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:02:33,-10.0,199.94,-209.94,199.94,0,185.66,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_10F23306,DRIVER_75951D5D,ANON,DRIVER,TRIP_579FAB0F,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:02:35,-0.19,-0.19,0.0,0.0,0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_52A3C5CC,DRIVER_194654C1,ANON,DRIVER,TRIP_7265BA32,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:03:16,-39.7,633.57,-779.22,633.57,0,622.53,4.76,0.0,0.0,0.0,0.0,0.0,0.0,105.95,0.0,6.28,0.0,0.0,0.0,0.0
TXN_F8145321,DRIVER_194654C1,ANON,DRIVER,TRIP_7265BA32,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:03:18,-0.78,-0.78,0.0,0.0,0,0.0,0.0,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_4348C7E3,DRIVER_D4BC4431,ANON,DRIVER,TRIP_4E033398,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:15:20,-11.42,228.49,-239.91,228.49,0,181.83,46.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F944C74A,DRIVER_D4BC4431,ANON,DRIVER,TRIP_4E033398,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:15:22,-0.24,-0.24,0.0,0.0,0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_8A3A15D6,DRIVER_839DA24E,ANON,DRIVER,TRIP_C2487B46,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:18:56,-11.42,228.5,-239.92,228.5,0,228.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_ECC2A06B,DRIVER_839DA24E,ANON,DRIVER,TRIP_C2487B46,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:18:58,-0.25,-0.25,0.0,0.0,0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_6456B0E2,DRIVER_D4BC4431,ANON,DRIVER,TRIP_F9BA81F9,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:26:59,43.22,43.22,0.0,43.22,0,0.0,0.0,0.0,43.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_380313AC,DRIVER_D4BC4431,ANON,DRIVER,TRIP_F9BA81F9,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:27:01,-0.04,-0.04,0.0,0.0,0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A0EF8EF1,DRIVER_43751F41,ANON,DRIVER,TRIP_6A4B6D6F,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:27:30,-17.62,352.37,-369.99,352.37,0,311.41,40.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_116AF771,DRIVER_43751F41,ANON,DRIVER,TRIP_6A4B6D6F,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:27:42,-0.37,-0.37,0.0,0.0,0,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B5A1256A,DRIVER_DE9397E4,ANON,DRIVER,TRIP_FE054003,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:28:30,-19.42,388.58,-408.0,388.58,0,329.54,59.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_ADB4AED3,DRIVER_DE9397E4,ANON,DRIVER,TRIP_FE054003,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:28:32,-0.38,-0.38,0.0,0.0,0,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A0F4A60E,DRIVER_98B3C2E3,ANON,DRIVER,TRIP_5E85C40E,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:31:55,-19.12,382.42,-401.54,382.42,0,377.66,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_969627DD,DRIVER_98B3C2E3,ANON,DRIVER,TRIP_5E85C40E,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:31:57,-0.41,-0.41,0.0,0.0,0,0.0,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_04F905BE,DRIVER_D1DC303B,ANON,DRIVER,TRIP_B591AD4A,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:41:34,-33.84,676.77,-710.61,676.77,0,522.92,94.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.57,0.0,0.0,0.0
TXN_2A2F5369,DRIVER_D1DC303B,ANON,DRIVER,TRIP_B591AD4A,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:41:36,-0.64,-0.64,0.0,0.0,0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_BFB15A7E,DRIVER_E3D60CB0,ANON,DRIVER,TRIP_C41CA036,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:43:41,-30.0,479.42,-564.43,479.42,0,474.03,4.76,0.0,0.0,0.0,0.0,0.0,0.0,55.01,0.0,0.63,0.0,0.0,0.0,0.0
TXN_8266BBFF,DRIVER_E3D60CB0,ANON,DRIVER,TRIP_C41CA036,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:43:43,-0.54,-0.54,0.0,0.0,0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F2037645,DRIVER_52C64856,ANON,DRIVER,TRIP_DF7681F3,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:43:48,-18.0,360.05,-378.05,360.05,0,294.33,65.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B1FA0F53,DRIVER_52C64856,ANON,DRIVER,TRIP_DF7681F3,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:43:50,-0.35,-0.35,0.0,0.0,0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E319359A,DRIVER_7AE70917,ANON,DRIVER,TRIP_32FCBCFF,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:50:55,-10.0,199.95,-209.95,199.95,0,185.67,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_3BB2B4D7,DRIVER_7AE70917,ANON,DRIVER,TRIP_32FCBCFF,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:50:57,-0.21,-0.21,0.0,0.0,0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E702B67C,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_6927DD04,trip completed order,Fleet_Operator_India,FOC,2025-04-18 20:52:59,-34.28,685.66,-719.94,685.66,0,680.9,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_ABA60A78,DRIVER_A3FFD11D,ANON,DRIVER,TRIP_6927DD04,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 20:53:01,-0.71,-0.71,0.0,0.0,0,0.0,0.0,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_FD37FEE9,DRIVER_D7442891,ANON,DRIVER,TRIP_F6B9DF6E,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:01:09,-31.18,623.75,-654.93,623.75,0,618.99,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_B0F22170,DRIVER_D7442891,ANON,DRIVER,TRIP_F6B9DF6E,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:01:11,-0.58,-0.58,0.0,0.0,0,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A8F8C2E7,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_30745912,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:04:15,-9.52,190.45,-199.97,190.45,0,160.93,29.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_ACEA8000,DRIVER_3DB01AD6,ANON,DRIVER,TRIP_30745912,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:04:17,-0.2,-0.2,0.0,0.0,0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_1AB20F52,DRIVER_75951D5D,ANON,DRIVER,TRIP_479B72DD,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:07:10,-18.13,336.36,-354.49,336.36,0,292.37,40.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0
TXN_DDF41ACE,DRIVER_75951D5D,ANON,DRIVER,TRIP_479B72DD,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:07:13,-0.32,-0.32,0.0,0.0,0,0.0,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_2F40F373,DRIVER_08CE6127,ANON,DRIVER,TRIP_0D7F4263,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:10:54,-24.14,483.01,-507.15,483.01,0,327.97,59.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
TXN_D6333A7C,DRIVER_08CE6127,ANON,DRIVER,TRIP_0D7F4263,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:10:56,-0.49,-0.49,0.0,0.0,0,0.0,0.0,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E18D8F14,DRIVER_0F2B42FC,ANON,DRIVER,TRIP_E05E1139,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:16:22,47.8,47.8,0.0,47.8,0,0.0,0.0,0.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_80D8E675,DRIVER_0F2B42FC,ANON,DRIVER,TRIP_E05E1139,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:16:24,-0.05,-0.05,0.0,0.0,0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_2CA30098,DRIVER_FB1C89D0,ANON,DRIVER,TRIP_F65EBC0B,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:16:40,-161.42,188.52,-349.94,188.52,0,188.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_E3A16E2D,DRIVER_FB1C89D0,ANON,DRIVER,TRIP_F65EBC0B,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:16:42,-0.18,-0.18,0.0,0.0,0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0A822A49,DRIVER_D4BC4431,ANON,DRIVER,TRIP_AB00B79F,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:31:28,-12.86,257.1,-269.96,257.1,0,210.44,46.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_F9B69668,DRIVER_D4BC4431,ANON,DRIVER,TRIP_AB00B79F,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:31:30,-0.26,-0.26,0.0,0.0,0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_A27A2FB2,DRIVER_02653772,ANON,DRIVER,TRIP_F3DD60DF,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:37:15,-37.92,758.46,-796.38,758.46,0,758.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_34051C80,DRIVER_02653772,ANON,DRIVER,TRIP_F3DD60DF,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:37:17,-0.76,-0.76,0.0,0.0,0,0.0,0.0,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_01EBE5D9,DRIVER_98B3C2E3,ANON,DRIVER,TRIP_E048A384,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:43:45,-9.04,180.87,-189.91,180.87,0,161.83,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_1290E0A3,DRIVER_98B3C2E3,ANON,DRIVER,TRIP_E048A384,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:43:47,-0.19,-0.19,0.0,0.0,0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_3602F16D,DRIVER_52C64856,ANON,DRIVER,TRIP_CEE222AB,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:45:59,-15.72,254.26,-269.98,254.26,0,207.6,46.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_AF5215E7,DRIVER_52C64856,ANON,DRIVER,TRIP_CEE222AB,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:46:01,-0.25,-0.25,0.0,0.0,0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_6BC9D1DD,DRIVER_7AE70917,ANON,DRIVER,TRIP_BE765F75,trip completed order,Fleet_Operator_India,FOC,2025-04-18 21:46:07,-0.8,253.38,-310.18,253.38,0,224.8,28.58,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_42CDF34E,DRIVER_7AE70917,ANON,DRIVER,TRIP_BE765F75,trip fare adjust order,Fleet_Operator_India,FOC,2025-04-18 21:46:09,-0.31,-0.31,0.0,0.0,0,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
